Source_File,Target_Window,Split,Target_Attack,Target_Attack_Ratio,Prev_Target,Transition,Valid_30s_Transition,Future_Attack_t+1,Future_Ratio_t+1,Future_Attack_t+2,Future_Ratio_t+2,Future_Attack_t+3,Future_Ratio_t+3,Future_Attack_t+4,Future_Ratio_t+4,Future_Attack_t+5,Future_Ratio_t+5
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:07:00,TRAIN,0,0.0,1.0,1->0,True,0,0.0,0.0,0.0,1.0,0.0059880239520958,1.0,0.0018083182640144,1.0,0.0040733197556008
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:07:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,1.0,0.0059880239520958,1.0,0.0018083182640144,1.0,0.0040733197556008,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:08:00,TRAIN,1,0.0059880239520958,0.0,0->1,True,1,0.0059880239520958,1.0,0.0018083182640144,1.0,0.0040733197556008,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:08:30,TRAIN,1,0.0018083182640144,1.0,1->1,True,1,0.0018083182640144,1.0,0.0040733197556008,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:09:00,TRAIN,1,0.0040733197556008,1.0,1->1,True,1,0.0040733197556008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:09:30,TRAIN,0,0.0,1.0,1->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:10:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0013262599469496
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:10:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0013262599469496,1.0,0.003062787136294
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:11:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,1.0,0.0013262599469496,1.0,0.003062787136294,1.0,0.0063291139240506
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:11:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,1.0,0.0013262599469496,1.0,0.003062787136294,1.0,0.0063291139240506,1.0,0.0018691588785046
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:12:00,TRAIN,1,0.0013262599469496,0.0,0->1,True,1,0.0013262599469496,1.0,0.003062787136294,1.0,0.0063291139240506,1.0,0.0018691588785046,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:12:30,TRAIN,1,0.003062787136294,1.0,1->1,True,1,0.003062787136294,1.0,0.0063291139240506,1.0,0.0018691588785046,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:13:00,TRAIN,1,0.0063291139240506,1.0,1->1,True,1,0.0063291139240506,1.0,0.0018691588785046,0.0,0.0,0.0,0.0,1.0,0.0064102564102564
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:13:30,TRAIN,1,0.0018691588785046,1.0,1->1,True,1,0.0018691588785046,0.0,0.0,0.0,0.0,1.0,0.0064102564102564,1.0,0.0014224751066856
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:14:00,TRAIN,0,0.0,1.0,1->0,True,0,0.0,0.0,0.0,1.0,0.0064102564102564,1.0,0.0014224751066856,1.0,0.0101302460202604
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:14:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,1.0,0.0064102564102564,1.0,0.0014224751066856,1.0,0.0101302460202604,1.0,0.0024793388429752
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:15:00,TRAIN,1,0.0064102564102564,0.0,0->1,True,1,0.0064102564102564,1.0,0.0014224751066856,1.0,0.0101302460202604,1.0,0.0024793388429752,1.0,0.0046992481203007
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:15:30,TRAIN,1,0.0014224751066856,1.0,1->1,True,1,0.0014224751066856,1.0,0.0101302460202604,1.0,0.0024793388429752,1.0,0.0046992481203007,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:16:00,TRAIN,1,0.0101302460202604,1.0,1->1,True,1,0.0101302460202604,1.0,0.0024793388429752,1.0,0.0046992481203007,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:16:30,TRAIN,1,0.0024793388429752,1.0,1->1,True,1,0.0024793388429752,1.0,0.0046992481203007,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:17:00,TRAIN,1,0.0046992481203007,1.0,1->1,True,1,0.0046992481203007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:17:30,TRAIN,0,0.0,1.0,1->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:18:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:18:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:19:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:19:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:20:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:20:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:21:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:21:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:22:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:22:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:23:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:23:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:24:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:24:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:25:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:25:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:26:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:26:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:27:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:27:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:28:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:28:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:29:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:29:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:30:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:30:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:31:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:31:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:32:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:32:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:33:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:33:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:34:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:34:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:35:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:35:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:36:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:36:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:37:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:37:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:38:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:38:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:39:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:39:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:40:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:40:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:41:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:41:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:42:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:42:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:43:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:43:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:44:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:44:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:45:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:45:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:46:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:46:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:47:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:47:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:48:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:48:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:49:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:49:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:50:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:50:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:51:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:51:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:52:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:52:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:53:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:53:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:54:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:54:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:55:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:55:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:56:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:56:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:57:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:57:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:58:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:58:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:59:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 03:59:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:00:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:00:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:01:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:01:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:02:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:02:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:03:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:03:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:04:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:04:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:05:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:05:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:06:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:06:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:07:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:07:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:08:00,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday-23-02-2018_TrafficForML_CICFlowMeter_30s_state.csv,2018-02-23 04:08:30,TRAIN,0,0.0,0.0,0->0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
