,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Src IP,Src Port,Dst IP
Bwd IAT Max,-0.0713514844360632,-0.08267815351417462,0.5932131512467599,-0.008783112590632403,0.06546670468237438,-0.0079693930795571,0.04191092665957722,0.13678279102912738,-0.042543235934516005,0.11208080594000475,0.11849427615723981,0.21418327635039347,-0.07095247350679207,0.22274875407730066,0.17187242072025552,-0.011200537660207255,-0.09939931375775297,0.08550721311441052,0.7019111348591592,0.5730516200911869,-0.03958866018258831,0.5837171426824003,0.2440059461619077,0.6536393030001639,0.5622061749777402,0.168160268932434,0.7716332738401956,0.7982329006059634,0.8124651500895053,1.0,0.6565657052151908,0.17241233840498305,,-0.0031622836635357256,,-0.007815444855513963,0.06962541106036474,-0.09249540236167962,-0.09650031917705561,-0.04866773264241997,0.21222520195202665,0.26006233822617375,0.2204194141478053,0.04825830812286513,-0.011215657786729708,0.17241233840498305,0.03750181857733619,0.09637178887139876,-0.03378929311728184,-0.03265350429055759,-0.0031622836635357256,0.03750181857733619,0.0007377472284895228,0.2368758818634073,0.11208080594000475,0.22274875407730066,,,,,,,-0.008783112590632402,-0.0079693930795571,0.06546670468237438,0.04191092665957722,-0.05142246915855037,-0.014593990861948772,-0.009043032474908754,0.024851626234407436,0.12120393178615266,0.09535200731870436,0.128187834103042,0.09929126658568421,0.5547206813170906,0.43364324057253706,0.6057396261990805,0.5101014331791683,,,0.023828092982800454,
Bwd IAT Min,-0.028646258613569526,-0.028073367023870376,0.2654853652173923,-0.003502506666188675,-0.0021303284784177324,-0.0032623718594517784,-0.0022442787209455885,-0.011045240019166267,-0.006465298326242128,0.025516964528895583,-0.01027293887130616,-0.05546152258034967,-0.01743382319273804,-0.04968067133191743,-0.053739868395422524,-0.004277156655005841,-0.037891194983715876,0.13772370243848991,0.6929198010540669,0.3830010910427516,-0.015028662553614097,0.2634767608226439,0.370164411618867,0.12502052015666565,0.3802186384316032,0.35392992129497974,0.34522633997346186,0.9508534172218254,0.20915369218705873,0.6565657052151908,1.0,0.28245178130691917,,-0.001205554542064864,,-0.0033171275013221735,-0.000716609342784332,-0.035262064764785536,-0.036788948037080695,-0.01652647869700706,-0.04233805077988619,-0.014229209000226957,-0.03788508275790441,-0.008270851466437197,-0.004275726903244216,0.28245178130691917,-0.04916855500354736,-0.0462859578406877,0.07623337761217436,-0.011845201350076363,-0.001205554542064864,-0.04916855500354736,-0.00394896847335936,-0.017954822153724802,0.025516964528895587,-0.04968067133191741,,,,,,,-0.003502506666188675,-0.0032623718594517784,-0.002130328478417732,-0.002244278720945588,-0.031355367921568476,-0.016134084766227595,-0.003494758508831174,0.05456115174141621,0.0651744296730928,0.04425569030269883,0.06415630451729921,0.05570272916553074,0.37510881810567576,0.23583718096754352,0.4051524121785973,0.3512633548197141,,,-0.17604093231139992,
Fwd PSH Flags,0.1616133171243471,-0.06865996517925498,0.08332834312476424,-0.007032093086923986,0.019116277557121135,-0.007137472326371958,0.016155235853823675,-0.0290193011256062,-0.00737247553717124,0.00022280552827609116,-0.02454427248450045,-0.10800090165349813,-0.03803745646685847,-0.09293787454223856,-0.10553164677717022,0.18617220852089683,-0.012694765925579816,0.028391840869163427,0.26210226532170144,0.12080182944219216,-0.028339268276043713,0.08509826406857764,0.11192641742706971,0.10569036557040103,0.1240150327105613,0.09669605189391003,0.1040688136637061,0.2540085840216522,0.016772919161777138,0.17241233840498305,0.28245178130691917,1.0,,0.08172462832668388,,-0.006807464184610161,0.01849137185437423,0.01685981650491421,-0.05173539301206036,-0.025818463747424025,-0.08862067033864432,-0.042224979001896173,-0.08515418249342553,-0.016032480176726614,-0.008681365936582133,1.0,-0.10427405302522995,-0.21179995346923097,0.30940808013550747,0.011772458635293196,0.08172462832668388,-0.10427405302522995,-0.09169828428551519,-0.03719426638323302,0.00022280552827609224,-0.09293787454223856,,,,,,,-0.007032093086923987,-0.00713747232637196,0.019116277557121135,0.016155235853823675,-0.12875902716637436,-0.03591199293053358,-0.007174714001929755,-0.014383886209811549,-0.0005366795363307921,-0.0025923049824478498,-7.763079239698019e-05,4.391683758046429e-05,0.13258579569301077,0.017701258936841862,0.12846173218294782,0.13191759453355706,,,-0.24911170108949324,
Bwd PSH Flags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd URG Flags,0.007545873840041904,-0.005611210135197714,-0.004687903907465626,-0.0005932943832547202,-0.0010430133766532734,-0.0006104355675756348,-0.00038240122330237425,-0.006152321225599793,-0.003190537553132426,-0.006820222231906576,-0.006953061495411393,-0.010100155545432378,-0.00509157518999407,-0.009389798210917377,-0.009577984692172385,-0.0007098300277440745,-0.006287045833712876,-0.002722344351109062,-0.002999331797559012,-0.004108148497781129,-0.002170768952991663,-0.0044909865979870355,-0.0028719043346261733,-0.003289639817549686,-0.0038558469510296418,-0.002363947081334445,-0.0036044784891094994,-0.0021468941936797744,-0.0033177989184603376,-0.0031622836635357256,-0.001205554542064864,0.08172462832668388,,1.0,,-0.0005902887366782505,-0.001122887973282328,-0.005850684678500737,-0.006104470290128203,-0.003220366594223533,-0.0098425486823696,-0.009673319481685405,-0.010328016758436302,-0.0016133276778840992,-0.0007094814045351016,0.08172462832668388,-0.00852175822760387,0.002790691022451059,-0.007839889791440055,0.09555199760237533,1.0,-0.00852175822760387,-0.011352801423788356,-0.01031814993181131,-0.006820222231906575,-0.009389798210917377,,,,,,,-0.0005932943832547202,-0.0006104355675756348,-0.0010430133766532734,-0.00038240122330237435,0.0038356003834353948,-0.004093914033027573,-0.0005914742479698523,0.023782603712815,-0.0010868403132168799,-0.0007976282565040173,-0.001193132770975497,-0.0009207880335576698,-0.0036329023814889224,-0.001690997242835908,-0.0037650739783166454,-0.0034601573356390896,,,,
Bwd URG Flags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd Header Len,-0.014822012256658166,0.09716300083938635,0.1627161382563411,0.9999737319716848,0.006903315953098243,0.9866572348295928,0.008670136983661382,-0.011679122690554527,0.02655091385838991,-0.001989277144720753,-0.01879402619506733,-0.027835577080266297,-0.015570728743154547,-0.024776094515202858,-0.026876011072124582,-0.0017419381303137125,-0.01890961275795238,-0.009101616765946058,-0.008028111613936082,-0.010198573850209273,-0.0075953794644629076,0.16366941233634785,-0.00937063683571298,-0.008262231981025785,-0.009463415463007847,-0.008047464832331182,-0.008056791237089977,-0.005703453211870241,-0.008440385595498005,-0.007815444855513963,-0.0033171275013221735,-0.006807464184610161,,-0.0005902887366782505,,1.0,0.006678584823272124,-0.017520869849563595,-0.018450493379179887,0.027493471626144985,-0.024333401223513344,-0.01200609776771688,-0.0282430100010259,-0.003485939545509404,-0.0021503360571421093,-0.006807464184610161,-0.024405675405169587,-0.050339945547457285,-0.02336961255807402,-0.006381374458437318,-0.0005902887366782505,-0.024405675405169587,-0.033339515146984806,-0.015081941098030687,-0.0019892771447207525,-0.024776094515202855,,,,,,,0.9999737319716848,0.9866572348295928,0.006903315953098243,0.008670136983661382,-0.03562746433128592,-0.011047265894277736,0.9999366923493851,-0.059458320406312035,-0.0028436529129255805,-0.0020505819743432433,-0.003006488132009277,-0.0024042041320253052,-0.009995342552118916,-0.0043048232113040005,-0.01030249149014322,-0.00956794596662526,,,-0.1957469023516249,
Bwd Header Len,-0.018981967282372763,-0.02804019910717418,0.10516550603991748,0.0004878721816694211,0.9995814386760519,0.020133252323709334,0.9798065112763737,0.16354530564851466,-0.01632588600968431,0.11742935965677928,0.13158389021737113,0.10906578013516911,-0.021528533988728123,0.20600719471605478,0.06475754789764494,-0.0006420783965651761,-0.027762287663882872,-0.011509721349420863,0.021387208904488076,0.03454026263342405,-0.014065079083259921,0.10399857381516797,-0.00724792692777391,0.04731184959273176,0.03366514939635462,-0.013417471340424222,0.1419227468026154,0.010730309746804757,0.04215493202976925,0.06962541106036474,-0.000716609342784332,0.01849137185437423,,-0.001122887973282328,,0.006678584823272124,1.0,-0.026257640227317417,-0.026398308304359325,-0.016664858428537745,0.15206356421528147,0.2409648452694554,0.14481148338061242,0.16209388854301365,-0.0034881568767127415,0.01849137185437423,0.03152399622680386,0.04661333501420979,-0.026448147414839085,-0.009105530261681578,-0.0011228879732823284,0.03152399622680386,0.1465596575786795,0.22293485754691728,0.11742935965677931,0.20600719471605483,,,,,,,0.0004878721816694211,0.020133252323709338,0.9995814386760516,0.9798065112763737,-0.006221078594223928,0.028176562819276458,-0.0030840792242538863,-0.010018362390169408,0.016784110481263586,0.01525799558303451,0.02742740520305305,0.01467895389264056,0.03616443431608364,0.014738508248316193,0.036012214346320424,0.03434157867578883,,,-0.18617456024415763,
Fwd Pkts/s,0.06925867036448637,-0.1623578251812968,-0.14126898851552058,-0.01726667409516825,-0.02390904410336628,-0.0176886613540941,-0.011181753151638869,-0.1763528790875494,-0.08971251529447057,-0.19231066856609697,-0.19767856332171718,-0.2950449843681096,-0.1473986151201024,-0.27400871822304523,-0.27985466974739776,0.1996455039739985,0.9604437054331865,-0.08927125955684061,-0.08772913305447519,-0.12746818850672337,-0.07334750911283648,-0.13551295321321644,-0.09272951567830796,-0.09622052351688946,-0.12010285838462792,-0.07792169190440817,-0.10542951046858486,-0.06279578477576186,-0.09704403213170432,-0.09249540236167962,-0.035262064764785536,0.01685981650491421,,-0.005850684678500737,,-0.017520869849563595,-0.026257640227317417,1.0,0.8140908619269253,-0.09314513734198177,-0.2856457738559495,-0.2765876548151933,-0.298585363331914,-0.04702916500335798,0.02948269680607005,0.016859816504914207,-0.24905672127723968,0.2162623779116914,-0.09933712652482657,-0.038289412660827686,-0.0058506846785007375,-0.24905672127723968,0.10764614844168001,-0.2934847452646218,-0.19231066856609697,-0.2740087182230452,,,,,,,-0.01726667409516825,-0.0176886613540941,-0.023909044103366292,-0.011181753151638869,0.17448914383468783,-0.11871406668403714,-0.017142240903101656,0.5563056843286683,-0.03178964981725824,-0.023330313666345776,-0.034898661420774454,-0.026932684833638025,-0.10626122775306646,-0.049461117119091284,-0.11012720406948182,-0.101208491784793,,,-0.07049312751018175,
Bwd Pkts/s,-0.12180294715802127,-0.16914442997081683,-0.14741430136775835,-0.018189945013508225,-0.023948004201477923,-0.018615075052204107,-0.011662020706833556,-0.1868688966811955,-0.0929374506935719,-0.2056654547108914,-0.21165559761045652,-0.30763614365948466,-0.15355797522112472,-0.2856379448875701,-0.29176853570191946,0.019978625780524315,0.943541474686986,-0.0931368659902914,-0.09152783950209184,-0.1329879275893867,-0.0765236105000416,-0.141409136829256,-0.09674487458891833,-0.10038696369172723,-0.1253037465899437,-0.08129585995988162,-0.10999448299016412,-0.06551484439824735,-0.10124591156511024,-0.09650031917705561,-0.036788948037080695,-0.05173539301206036,,-0.006104470290128203,,-0.018450493379179887,-0.026398308304359325,0.8140908619269253,1.0,-0.09718234832037498,-0.2995888959698251,-0.2935088828583856,-0.3142260067033389,-0.04911272820020318,-0.020769442435536595,-0.05173539301206036,-0.2597441560814157,0.3318458245709926,-0.2202534211436526,-0.037510965351537744,-0.006104470290128201,-0.2597441560814157,0.17846290761829545,-0.3127258111104093,-0.20566545471089137,-0.2856379448875701,,,,,,,-0.018189945013508225,-0.018615075052204107,-0.02394800420147792,-0.011662020706833552,0.24809704643047978,-0.12371880159237147,-0.018049429661983904,0.6771607666525767,-0.03316619902541526,-0.024340572138657913,-0.03640982753530214,-0.02809891010289357,-0.11086237399949044,-0.05160282408197981,-0.11489575486856263,-0.10559084998833478,,,-0.07034869206559001,
Pkt Len Min,-0.0678708756088651,0.5302295444640799,0.1145079004221647,0.027802979115407477,-0.013248962215454069,0.028085761684272893,-0.005866574337666803,0.026324779881798058,0.9733713900328158,0.3631425798559067,-0.11165541752317591,-0.12462390544267075,0.3730835895537705,-0.03140260458912708,-0.1540291329073911,0.00027463654172559204,-0.10010388646448114,0.04234932407029362,0.1345689484475724,0.08365293083444005,-0.011644176784649303,0.11780020331375066,0.03271038061498127,0.19804048376837843,0.08794144851100272,-0.015978367884468266,-0.0561832996201293,-0.0315216610446813,-0.05229252670710062,-0.04866773264241997,-0.01652647869700706,-0.025818463747424025,,-0.003220366594223533,,0.027493471626144985,-0.016664858428537745,-0.09314513734198177,-0.09718234832037498,1.0,-0.06768257650124268,0.25651581624312925,-0.13132535663372077,-0.025090036411081568,-0.01142166628172381,-0.025818463747424022,-0.1371884844156048,-0.2808961413632946,-0.12082728227111639,-0.018362066549079462,-0.0032203665942235325,-0.1371884844156048,0.015713447425546808,0.3193947401285626,0.3631425798559067,-0.03140260458912708,,,,,,,0.027802979115407484,0.0280857616842729,-0.01324896221545407,-0.005866574337666803,-0.19508032539961834,-0.06590621057480585,0.027877030638002318,-0.32334597746314614,0.08930959851123657,-0.007327166621150881,0.06762168529634204,0.1042218592047035,0.030291078457878085,0.37108281903317225,0.09856270810997632,-0.019298043298334146,,,,
Pkt Len Max,-0.1777792658926795,-0.18820456150486584,0.17723161245921748,-0.02562166871449343,0.13662899748927088,0.039186461682899555,0.05230626402183654,0.7393133801361602,-0.06391774793858129,0.6026912926463827,0.7355388384542926,0.9178186503982926,-0.16249073972252417,0.7597028440148685,0.8877679767568156,-0.00689889337405087,-0.3079244814822116,-0.10568290232711922,0.11876421629190491,0.06048713830596234,-0.12138432672381538,0.1640915402566659,-0.09046847585637514,0.24412832656582167,0.04394004907465616,-0.12366225389402119,0.29831710177854753,0.033879311643950805,0.2576804679877376,0.21222520195202665,-0.04233805077988619,-0.08862067033864432,,-0.0098425486823696,,-0.024333401223513344,0.15206356421528147,-0.2856457738559495,-0.2995888959698251,-0.06768257650124268,1.0,0.7542177272811039,0.9573933120821753,0.5388082546546307,-0.034908543211599495,-0.0886206703386443,0.6242633532088265,0.4794282343687829,-0.3630650024674609,-0.1003985503701356,-0.0098425486823696,0.6242633532088265,0.0694731625693016,0.7395831519841786,0.6026912926463825,0.7597028440148685,,,,,,,-0.02562166871449343,0.039186461682899555,0.13662899748927088,0.05230626402183654,0.06601839382232212,0.35863308435201685,-0.02594046091914213,-0.15310680012480887,0.0037121482570376023,0.0030886131644845926,0.010939237366742231,0.004865836743130444,0.04918291424571227,0.030341297668961455,0.049143465284706214,0.045106454071232746,,,0.3190975757791329,
Pkt Len Mean,-0.16916402816875406,0.03428746977485592,0.257759933798668,-0.013888212529270657,0.23362175211774544,0.00541441108333072,0.19098969168164534,0.5115544342534911,0.26635520383461564,0.5317719481755799,0.49618473831558363,0.7464768113850371,0.022949252411607696,0.8976970636913587,0.7030221438805865,0.03692284137763383,-0.2997018209225729,-0.07837468800964782,0.17842765897840043,0.14657652021577355,-0.1108693826146255,0.24702965057380133,-0.06339051146439346,0.35159527419999914,0.1337766374141527,-0.11118646232247716,0.31715223281405325,0.047605316857433286,0.25743044794519365,0.26006233822617375,-0.014229209000226957,-0.042224979001896173,,-0.009673319481685405,,-0.01200609776771688,0.2409648452694554,-0.2765876548151933,-0.2935088828583856,0.25651581624312925,0.7542177272811039,1.0,0.8126163296083204,0.2703091433116527,-0.034308338421622266,-0.042224979001896173,0.40879827117430856,0.29091401648766774,-0.33644627282993295,-0.0920693929250374,-0.009673319481685405,0.40879827117430856,0.12383004178339227,0.993815630648662,0.5317719481755799,0.8976970636913586,,,,,,,-0.013888212529270657,0.005414411083330725,0.23362175211774544,0.19098969168164534,-0.011653700897748098,0.21536187696965603,-0.014658243737059345,-0.2433072933707599,0.05527836037636125,0.02142790494104671,0.06084401570706486,0.05656724124975506,0.10364914983511245,0.2046857861870398,0.133179263858112,0.07770103317116965,,,0.29325630839828853,
Pkt Len Std,-0.18944727575715972,-0.2069465021512242,0.15616798979739907,-0.029578370074893015,0.1325928454138463,0.00501305937029998,0.07246740141879011,0.5810872216559985,-0.12604025838093005,0.4532878555138001,0.6289632796634934,0.949541396023494,-0.1595664823563294,0.870133694956135,0.9502077025173488,-0.005403175399161906,-0.3223801235581283,-0.11748968929937169,0.11148525891430185,0.0544634765005659,-0.1293888217789892,0.14114337042285147,-0.10159712328935439,0.226946516755936,0.034740495213645785,-0.12871944874073002,0.2898448672306463,0.0350149623473905,0.26037702455771594,0.2204194141478053,-0.03788508275790441,-0.08515418249342553,,-0.010328016758436302,,-0.0282430100010259,0.14481148338061242,-0.298585363331914,-0.3142260067033389,-0.13132535663372077,0.9573933120821753,0.8126163296083204,1.0,0.37898981005902477,-0.03663035164335148,-0.08515418249342552,0.661727801967754,0.5059385148970101,-0.3760981673950527,-0.10578120786921505,-0.010328016758436302,0.661727801967754,0.10154431745833796,0.7976701644451227,0.4532878555138001,0.870133694956135,,,,,,,-0.029578370074893022,0.005013059370299979,0.13259284541384628,0.07246740141879011,0.09733998749512023,0.2655850614640659,-0.029980854704031105,-0.1499473647632447,-0.002256916183906984,0.004170067951191061,0.00713155497374875,-0.002208301482840981,0.042702339018641344,0.0138668827990172,0.03992464558385494,0.04092414797224506,,,0.3589827520231352,
Pkt Len Var,-0.032598124159996994,-0.04313205306882778,0.04029659933554646,-0.004252223192162494,0.14301659714729809,0.15562684573845792,0.022389502323856964,0.7404652025395866,-0.024160655414904662,0.6938411519932817,0.6384461242186957,0.18805241292006356,-0.037689658351361,0.18373450463766414,0.17212718982812747,0.014893786245638783,-0.05055890958608396,-0.018226622972271192,0.023483750499067892,0.019727616233301236,-0.020222818360390454,0.0375689530518695,-0.015099832211345473,0.05136605527889996,0.01608862058277905,-0.020699930357463057,0.06377550274157563,0.003639048310663832,0.0496783658836597,0.04825830812286513,-0.008270851466437197,-0.016032480176726614,,-0.0016133276778840992,,-0.003485939545509404,0.16209388854301365,-0.04702916500335798,-0.04911272820020318,-0.025090036411081568,0.5388082546546307,0.2703091433116527,0.37898981005902477,1.0,-0.0057219853084159574,-0.016032480176726614,0.10247382480385234,0.08833046662751454,-0.06018582663056402,-0.016575236825871215,-0.0016133276778840992,0.10247382480385234,0.027651769074101634,0.2576900586922087,0.6938411519932817,0.1837345046376641,,,,,,,-0.004252223192162494,0.15562684573845792,0.14301659714729809,0.022389502323856964,0.017358185265190725,0.036426639890112376,-0.004373041727296901,-0.020262862618361327,0.0003643205770085434,0.001953276296970838,0.002792144265523862,0.0001140678166405386,0.0173921697673267,0.002289256057339739,0.016206771980429024,0.017178640324080497,,,0.37068071145986464,
FIN Flag Cnt,0.09392493146143502,-0.01990126519006042,-0.017113618405828365,-0.0021071525874849168,-0.003206687717032405,-0.00216503032662484,-0.0013562614784655186,-0.021820422563944133,-0.011315871695027584,-0.024189265420824512,-0.024660406110081228,-0.035822196839439234,-0.0180582772075483,-0.03330277422769177,-0.033970214758057955,-0.0024358045397788225,0.008473532744114907,-0.010780164890758342,-0.010636584658831341,-0.015422383203924613,-0.008848657656208236,-0.016434997876882608,-0.011243858900050748,-0.011667272172294789,-0.014563101452150983,-0.0094483293045158,-0.012783992206469998,-0.0076143752219432,-0.011767229266534493,-0.011215657786729708,-0.004275726903244216,-0.008681365936582133,,-0.0007094814045351016,,-0.0021503360571421093,-0.0034881568767127415,0.02948269680607005,-0.020769442435536595,-0.01142166628172381,-0.034908543211599495,-0.034308338421622266,-0.03663035164335148,-0.0057219853084159574,1.0,-0.008681365936582133,-0.03022409895314856,-0.06188444174659879,0.011314089196172938,-0.0074250818647193,-0.0007094814045351017,-0.03022409895314856,-0.008989161803059245,-0.03659535699362036,-0.02418926542082451,-0.03330277422769176,,,,,,,-0.0021071525874849168,-0.00216503032662484,-0.003206687717032405,-0.001356261478465519,-0.04298904170417075,-0.011843424935093473,-0.0020977802609997683,-0.0132587403967965,-0.0038546938666404037,-0.002828946176191053,-0.004231681065228591,-0.003265756654650712,-0.012884805944104304,-0.0059974557634621005,-0.01335357862159895,-0.012272131514721752,,,,
SYN Flag Cnt,0.1616133171243471,-0.06865996517925498,0.08332834312476424,-0.007032093086923986,0.019116277557121135,-0.007137472326371958,0.016155235853823675,-0.0290193011256062,-0.00737247553717124,0.00022280552827609116,-0.02454427248450045,-0.10800090165349813,-0.03803745646685847,-0.09293787454223856,-0.10553164677717022,0.18617220852089683,-0.012694765925579816,0.028391840869163427,0.26210226532170144,0.12080182944219216,-0.028339268276043713,0.08509826406857764,0.11192641742706971,0.10569036557040103,0.1240150327105613,0.09669605189391003,0.1040688136637061,0.2540085840216522,0.016772919161777138,0.17241233840498305,0.28245178130691917,1.0,,0.08172462832668388,,-0.006807464184610161,0.01849137185437423,0.016859816504914207,-0.05173539301206036,-0.025818463747424022,-0.0886206703386443,-0.042224979001896173,-0.08515418249342552,-0.016032480176726614,-0.008681365936582133,1.0,-0.10427405302522995,-0.21179995346923097,0.30940808013550747,0.011772458635293196,0.08172462832668388,-0.10427405302522995,-0.09169828428551519,-0.03719426638323302,0.00022280552827609224,-0.09293787454223856,,,,,,,-0.007032093086923987,-0.00713747232637196,0.019116277557121135,0.016155235853823675,-0.12875902716637436,-0.03591199293053358,-0.007174714001929755,-0.014383886209811549,-0.0005366795363307921,-0.0025923049824478498,-7.763079239698019e-05,4.391683758046429e-05,0.13258579569301077,0.017701258936841862,0.12846173218294782,0.13191759453355706,,,-0.24911170108949324,
RST Flag Cnt,-0.12000508579487765,-0.23903906330604144,-0.019806534799964554,-0.024813736135009663,0.02642792826945902,-0.024145302734024928,0.0009456203764190134,0.27815084477863433,-0.13591775922978178,0.20487240318085037,0.3676052321899323,0.6503792345740677,-0.21690247466120974,0.463908278489323,0.6796554523061712,-0.026429750854773428,-0.26775081283806,-0.11180542403848602,-0.011034931950773296,-0.06793260502579529,-0.1064436523611845,-0.02680174228927638,-0.11079218829104592,0.01743711147857434,-0.08096540040243662,-0.11297952309797613,0.07144112379620063,-0.028696976789155042,0.0623415746784368,0.03750181857733619,-0.04916855500354736,-0.10427405302522995,,-0.00852175822760387,,-0.024405675405169587,0.03152399622680386,-0.24905672127723968,-0.2597441560814157,-0.1371884844156048,0.6242633532088265,0.40879827117430856,0.661727801967754,0.10247382480385234,-0.03022409895314856,-0.10427405302522995,1.0,0.48839575990534845,-0.33398141702322576,-0.0891845114852103,-0.008521758227603872,1.0,0.11302307167431591,0.40515642998361256,0.20487240318085037,0.46390827848932287,,,,,,,-0.024813736135009663,-0.024145302734024928,0.026427928269459014,0.0009456203764190148,0.12064292813954818,0.2242848319562057,-0.024877370211828422,-0.15641041922566373,-0.029500858441428277,-0.019163026979830716,-0.028191108499897654,-0.025016843973526742,-0.05924174096863139,-0.04480632818577749,-0.0659845875632501,-0.054434290596244335,,,0.38715843515282805,
PSH Flag Cnt,-0.31726974115980827,-0.48943722065147105,-0.049414901305922784,-0.051041219417662244,0.03850963465610096,-0.04927730605087905,0.01389288203495004,0.26893791093157343,-0.2782943063554119,0.139634326612152,0.3594040995328222,0.5088231707020484,-0.4441121165819429,0.3358134023647691,0.5414728279929371,-0.05425635538138029,0.28130645039316005,-0.22570523136890056,-0.014050197793239206,-0.1295857178213985,-0.2178712567631698,-0.05948993429632698,-0.22203754617644816,0.07400611755301266,-0.14304551836166748,-0.23090791871770786,0.12774260048884167,0.010968836458528962,0.16359893955226412,0.09637178887139876,-0.0462859578406877,-0.21179995346923097,,0.002790691022451059,,-0.050339945547457285,0.04661333501420979,0.2162623779116914,0.3318458245709926,-0.2808961413632946,0.4794282343687829,0.29091401648766774,0.5059385148970101,0.08833046662751454,-0.06188444174659879,-0.21179995346923097,0.48839575990534845,1.0,-0.6830139856743822,-0.1806311872016093,0.0027906910224510598,0.4883957599053484,0.22920199404485123,0.25519731025624404,0.13963432661215203,0.33581340236476914,,,,,,,-0.051041219417662244,-0.04927730605087905,0.03850963465610095,0.01389288203495004,0.3540554018830175,0.21103659337722178,-0.05109844162159483,0.5543422519520496,-0.0312915645273769,-0.021258652939871732,-0.02988102959477982,-0.025693924974694648,-0.12782288654450746,-0.0020026529243392624,-0.12360938782879025,-0.12901651098188513,,,0.3524017060866003,
ACK Flag Cnt,0.48500944725601375,-0.21991235401375261,0.03781888309995912,-0.02314157433366559,-0.023755219195405308,-0.0236364666739496,-0.006333348053139556,-0.20770276516485842,-0.11018616167033395,-0.215397509168983,-0.22733975784188445,-0.38532251919925115,-0.18908716091601604,-0.3555977334254654,-0.3673694847004759,0.0671528488195086,-0.16049405605683292,0.2479052692450828,0.043342887753958434,0.16788667425431575,0.23964257039420883,0.044100522980832245,0.25246333661808734,-0.06138468767446194,0.1765145710635971,0.2629009714333272,-0.06000147232323898,0.034448093358075936,-0.10330181633754336,-0.03378929311728184,0.07623337761217436,0.30940808013550747,,-0.007839889791440055,,-0.02336961255807402,-0.026448147414839085,-0.09933712652482657,-0.2202534211436526,-0.12082728227111639,-0.3630650024674609,-0.33644627282993295,-0.3760981673950527,-0.06018582663056402,0.011314089196172938,0.30940808013550747,-0.33398141702322576,-0.6830139856743822,1.0,0.26377798354466675,-0.007839889791440055,-0.33398141702322576,-0.35750206926592915,-0.35567611732085863,-0.215397509168983,-0.3555977334254653,,,,,,,-0.02314157433366559,-0.023636466673949603,-0.02375521919540531,-0.006333348053139556,-0.08221535408639741,-0.1332276291378113,-0.023140769753608372,-0.0802834166608643,-0.02932608356511084,-0.0263168296145354,-0.033108097621905155,-0.02303898451322006,0.15641850548353575,-0.04617053181122579,0.14145391831853765,0.16440353777047767,,,-0.24911170108949324,
